timesheet_id,employee_id,project_id,date,hours,type
TS00462,EMP002,PRJ021,27/01/2025,7.4,internal
TS00463,EMP001,PRJ034,20/01/2025,4.6,billable
TS00464,EMP007,PRJ021,10.06.2025,1.6,billable
TS00465,EMP007,PRJ014,02.12.2025,4.0,billable
TS00466,EMP024,PRJ028,24.10.2025,6.7,billable
TS00467,EMP011,PRJ003,01/04/2024,1.5,billable
TS00468,EMP008,PRJ017,21/02/2025,3.7,billable
TS00469,EMP004,PRJ035,09.01.2024,5.5,billable
TS00470,EMP003,PRJ023,29/05/2025,1.7,internal
TS00471,EMP015,PRJ025,2025-02-10,6.8,billable
TS00472,EMP013,PRJ035,29.10.2024,7.7,billable
TS00473,EMP024,PRJ024,2024-01-12,4.9,billable
TS00474,EMP013,PRJ035,14.07.2025,7.6,billable
TS00475,EMP007,PRJ027,2025-10-23,7.0,billable
TS00476,EMP007,PRJ008,2024-07-04,5.7,billable
TS00477,EMP018,PRJ030,2025-10-22,4.8,billable
TS00478,EMP019,PRJ032,2024-12-04,3.5,billable
TS00479,EMP007,PRJ021,12/05/2025,4.2,billable
TS00480,EMP019,PRJ024,19/11/2024,7.7,billable
TS00481,EMP024,PRJ028,10.10.2024,6.9,billable
TS00482,EMP015,PRJ023,08.11.2024,4.4,billable
TS00483,EMP005,PRJ035,2024-07-22,2.8,internal
TS00484,EMP017,PRJ002,2025-08-18,5.1,internal
TS00485,EMP018,PRJ035,28/04/2025,5.6,billable
TS00486,EMP024,PRJ019,17/05/2024,4.3,billable
TS00487,EMP008,PRJ011,10.06.2025,2.0,billable
TS00488,EMP005,PRJ031,2025-01-02,1.3,internal
TS00489,EMP002,PRJ014,16/06/2025,7.4,billable
TS00490,EMP002,PRJ021,15/04/2024,5.9,billable
TS00491,EMP018,PRJ012,20.01.2025,5.6,billable
TS00492,EMP009,PRJ025,16/08/2024,4.6,billable
TS00493,EMP020,PRJ001,2025-05-28,7.2,billable
TS00494,EMP007,PRJ010,2024-07-10,2.1,billable
TS00495,EMP011,PRJ008,08.05.2025,5.7,billable
TS00496,EMP001,PRJ016,2024-02-14,1.9,billable
TS00497,EMP019,PRJ010,27.02.2024,2.2,internal
TS00498,EMP019,PRJ002,2025-11-10,6.7,internal
TS00499,EMP016,PRJ011,12.08.2024,6.8,billable
TS00500,EMP022,PRJ033,27/09/2024,2.2,billable
TS00500,EMP022,PRJ033,27/09/2024,2.2,billable
TS00501,EMP013,PRJ025,15.05.2024,1.8,billable
TS00502,EMP020,PRJ007,2024-07-02,4.3,billable
TS00503,EMP025,PRJ008,05.04.2024,,billable
TS00504,EMP025,PRJ028,18.06.2025,3.9,internal
TS00505,EMP016,PRJ025,24.12.2024,5.1,billable
TS00506,EMP009,PRJ031,26.08.2024,7.4,billable
TS00507,EMP007,PRJ001,29.12.2025,,billable
TS00508,EMP021,PRJ014,2025-12-05,6.6,billable
TS00509,EMP009,PRJ017,02/07/2025,4.0,billable
TS00510,EMP007,PRJ027,21/07/2025,6.5,billable
TS00511,EMP010,PRJ023,23.12.2025,3.8,billable
TS00512,EMP023,PRJ011,12/04/2024,2.5,billable
TS00513,EMP022,PRJ004,2024-06-13,3.7,billable
TS00514,EMP020,PRJ028,2024-04-02,1.4,billable
TS00515,EMP013,PRJ034,2024-10-22,6.0,billable
TS00516,EMP007,PRJ034,21.10.2024,2.4,internal
TS00517,EMP006,PRJ003,2025-01-03,2.7,billable
TS00518,EMP013,PRJ023,18.11.2025,3.8,
TS00519,EMP003,PRJ019,28/07/2025,7.4,billable
TS00520,EMP015,PRJ026,11.08.2025,1.0,billable
TS00521,EMP010,PRJ022,29.04.2024,6.6,internal
TS00522,EMP023,PRJ029,21/01/2025,4.9,internal
TS00523,EMP015,PRJ002,08.05.2025,1.8,billable
TS00524,EMP023,PRJ015,19.11.2024,3.9,
TS00525,EMP008,PRJ019,05/04/2024,3.8,billable
TS00526,EMP016,PRJ021,2024-12-30,2.5,billable
TS00527,EMP007,PRJ032,23/07/2024,2.6,billable
TS00528,EMP008,PRJ023,2024-06-10,6.5,billable
TS00529,EMP020,PRJ001,08/07/2025,7.7,internal
TS00530,EMP019,PRJ018,19.05.2025,2.3,internal
TS00531,EMP019,PRJ009,27.02.2024,4.7,billable
TS00532,EMP022,PRJ012,15/04/2025,,billable
TS00533,EMP022,PRJ014,23.01.2025,5.1,billable
TS00534,EMP009,PRJ016,02/10/2024,4.3,billable
TS00535,EMP014,PRJ024,2025-01-08,7.0,billable
TS00536,EMP022,PRJ015,12.04.2024,6.0,internal
TS00537,EMP005,PRJ010,29/04/2025,6.6,billable
TS00538,EMP021,PRJ034,30/06/2025,6.0,internal
TS00539,EMP002,PRJ026,11/04/2024,5.8,billable
TS00540,EMP015,PRJ022,23/09/2024,3.5,billable
TS00541,EMP012,PRJ013,2025-08-13,5.0,billable
TS00542,EMP011,PRJ033,2025-05-14,6.4,billable
TS00543,EMP021,PRJ010,20/06/2024,5.5,internal
TS00544,EMP003,PRJ006,14.06.2024,3.4,billable
TS00545,EMP021,PRJ026,04/10/2024,7.2,internal
TS00546,EMP015,PRJ027,20.06.2024,2.3,billable
TS00547,EMP024,PRJ006,2024-08-05,2.2,billable
TS00548,EMP002,PRJ002,2025-02-10,4.7,internal
TS00549,EMP021,PRJ025,12/11/2024,2.6,billable
TS00550,EMP006,PRJ002,05/02/2024,5.6,internal
TS00551,EMP018,PRJ018,15.07.2025,4.1,internal
TS00552,EMP015,PRJ028,20/06/2025,5.5,billable
TS00553,EMP003,PRJ029,11/11/2024,3.6,
TS00554,EMP025,PRJ009,18.12.2024,3.0,billable
TS00555,EMP016,PRJ020,10.01.2024,,internal
TS00556,EMP012,PRJ013,2025-02-25,7.2,billable
TS00557,EMP013,PRJ025,2024-08-13,2.8,billable
TS00558,EMP020,PRJ018,18/10/2024,5.5,billable
TS00559,EMP006,PRJ009,23/10/2024,1.8,billable
TS00560,EMP007,PRJ021,2024-01-22,2.1,internal
TS00561,EMP009,PRJ009,2025-03-24,6.1,
TS00562,EMP014,PRJ020,2025-05-27,8.0,billable
TS00563,EMP005,PRJ004,01/10/2024,6.4,billable
TS00564,EMP009,PRJ025,2024-01-15,1.9,internal
TS00565,EMP008,PRJ003,22.07.2024,4.2,internal
TS00566,EMP013,PRJ020,26.11.2024,2.1,billable
TS00567,EMP009,PRJ031,2025-10-15,3.1,billable
TS00568,EMP004,PRJ016,10/10/2025,4.0,billable
TS00569,EMP008,PRJ001,13.02.2024,5.1,billable
TS00570,EMP003,PRJ016,10/06/2024,4.5,billable
TS00571,EMP021,PRJ004,04.03.2024,3.5,billable
TS00572,EMP008,PRJ021,25/07/2025,6.5,internal
TS00573,EMP013,PRJ023,17.05.2024,2.8,billable
TS00574,EMP023,PRJ032,15/07/2024,5.0,billable
TS00575,EMP020,PRJ011,11/03/2024,4.7,billable
TS00576,EMP025,PRJ033,23.01.2025,6.1,internal
TS00577,EMP008,PRJ021,05/03/2024,5.6,billable
TS00578,EMP025,PRJ010,19/09/2025,3.0,billable
TS00579,EMP003,PRJ003,2024-05-14,2.3,billable
TS00580,EMP019,PRJ025,04.11.2025,4.4,billable
TS00581,EMP020,PRJ005,16/01/2024,7.5,billable
TS00582,EMP015,PRJ004,06/01/2025,4.9,internal
TS00583,EMP002,PRJ018,25/06/2025,1.3,billable
TS00584,EMP017,PRJ007,2024-04-15,6.1,billable
TS00585,EMP019,PRJ012,2025-07-25,6.2,billable
TS00586,EMP022,PRJ030,2025-12-22,5.7,internal
TS00587,EMP017,PRJ022,04/11/2025,2.1,internal
TS00588,EMP018,PRJ021,15.01.2025,3.9,billable
TS00589,EMP018,PRJ014,21/01/2025,6.4,internal
TS00590,EMP013,PRJ001,05.02.2024,7.9,billable
TS00591,EMP001,PRJ020,15.08.2024,2.5,billable
TS00592,EMP017,PRJ010,2024-04-08,1.3,billable
TS00593,EMP008,PRJ015,19/09/2024,6.7,billable
TS00594,EMP003,PRJ021,09.05.2025,2.2,internal
TS00595,EMP004,PRJ020,2024-02-08,6.1,billable
TS00596,EMP011,PRJ023,2025-03-20,3.9,internal
TS00597,EMP001,PRJ025,27.02.2024,3.1,billable
TS00598,EMP023,PRJ015,05/06/2024,1.4,billable
TS00599,EMP019,PRJ033,02/04/2024,2.6,billable
TS00600,EMP016,PRJ004,15.07.2025,3.8,billable
TS00601,EMP025,PRJ009,07.05.2025,4.9,billable
TS00602,EMP024,PRJ034,09/09/2024,2.7,billable
TS00603,EMP003,PRJ008,2025-11-18,3.9,billable
TS00604,EMP001,PRJ020,24/06/2024,7.9,billable
TS00605,EMP008,PRJ013,2025-12-02,3.6,internal
TS00606,EMP020,PRJ010,2024-10-21,1.1,billable
TS00607,EMP011,PRJ014,04/07/2025,2.5,billable
TS00608,EMP005,PRJ002,2025-01-20,5.1,billable
TS00609,EMP007,PRJ018,2024-02-26,4.3,internal
TS00610,EMP022,PRJ024,22.04.2024,1.1,internal
TS00611,EMP017,PRJ007,2024-11-19,4.4,billable
TS00612,EMP015,PRJ002,12/02/2024,2.7,billable
TS00613,EMP001,PRJ023,2025-12-01,3.5,billable
TS00614,EMP009,PRJ004,2025-10-02,2.8,billable
TS00615,EMP008,PRJ010,2024-12-17,7.3,billable
TS00616,EMP022,PRJ015,03/03/2025,2.7,billable
TS00617,EMP018,PRJ009,30.07.2024,5.6,billable
TS00618,EMP010,PRJ034,2024-05-20,4.0,internal
TS00619,EMP006,PRJ021,2024-03-12,4.9,internal
TS00620,EMP005,PRJ002,22/11/2024,7.2,billable
TS00621,EMP021,PRJ018,2024-06-04,6.5,billable
TS00622,EMP020,PRJ018,2025-09-12,5.0,billable
TS00623,EMP003,PRJ031,17.05.2024,4.5,billable
TS00624,EMP013,PRJ032,2025-04-30,2.0,billable
TS00625,EMP009,PRJ027,2024-08-15,6.2,internal
TS00626,EMP015,PRJ032,2025-12-05,3.3,billable
TS00627,EMP020,PRJ025,18.11.2024,3.8,internal
TS00628,EMP023,PRJ003,2025-06-17,1.8,billable
TS00629,EMP018,PRJ026,12.02.2024,4.9,billable
TS00630,EMP015,PRJ026,2024-11-07,6.4,billable
TS00631,EMP002,PRJ034,2024-05-27,4.2,billable
TS00632,EMP025,PRJ035,2024-05-20,3.8,billable
TS00633,EMP023,PRJ013,10.04.2025,1.6,billable
TS00634,EMP023,PRJ008,03/04/2024,1.8,billable
TS00635,EMP024,PRJ033,18/09/2025,7.6,billable
TS00636,EMP011,PRJ010,17.06.2024,7.1,billable
TS00637,EMP024,PRJ029,2024-10-22,,billable
TS00638,EMP025,PRJ017,15.01.2024,4.2,internal
TS00639,EMP016,PRJ016,12/08/2024,5.1,billable
TS00640,EMP001,PRJ016,2025-07-14,2.9,billable
TS00641,EMP021,PRJ023,07.02.2024,2.0,billable
TS00642,EMP003,PRJ004,23.04.2024,3.9,billable
TS00643,EMP023,PRJ012,2025-04-11,6.2,billable
TS00644,EMP012,PRJ025,2024-03-12,6.3,internal
TS00645,EMP023,PRJ018,03.12.2024,4.7,billable
TS00646,EMP019,PRJ034,01.04.2024,4.4,billable
TS00647,EMP011,PRJ017,2025-06-24,5.0,billable
TS00648,EMP024,PRJ032,2025-05-19,6.7,internal
TS00649,EMP001,PRJ008,25.01.2024,4.3,internal
TS00650,EMP014,PRJ027,16.02.2024,3.3,billable
TS00651,EMP023,PRJ019,17.09.2024,6.5,billable
TS00652,EMP004,PRJ022,2024-12-17,3.8,billable
TS00653,EMP011,PRJ031,30/04/2025,6.6,billable
TS00654,EMP018,PRJ022,18.04.2025,6.5,billable
TS00655,EMP019,PRJ021,22.07.2025,4.8,billable
TS00656,EMP012,PRJ005,03/06/2024,3.0,billable
TS00657,EMP019,PRJ025,10/07/2024,5.2,internal
TS00658,EMP002,PRJ018,27/02/2025,1.6,internal
TS00659,EMP007,PRJ034,2024-11-05,2.2,billable
TS00660,EMP015,PRJ033,2024-01-26,6.6,internal
TS00661,EMP024,PRJ034,2024-11-13,6.4,billable
TS00662,EMP022,PRJ009,29.07.2024,6.1,billable
TS00663,EMP010,PRJ003,04/12/2025,6.9,internal
TS00664,EMP017,PRJ020,2024-01-24,5.0,billable
TS00665,EMP009,PRJ035,22/11/2024,6.4,billable
TS00666,EMP001,PRJ033,16/04/2024,2.4,billable
TS00667,EMP010,PRJ016,24/06/2024,1.5,billable
TS00668,EMP001,PRJ031,2025-11-24,1.4,billable
TS00669,EMP020,PRJ029,2025-09-23,3.5,billable
TS00670,EMP018,PRJ006,21.04.2025,5.0,billable
TS00671,EMP022,PRJ030,28.04.2025,2.6,billable
TS00672,EMP006,PRJ022,28/11/2024,4.2,billable
TS00673,EMP006,PRJ019,2024-12-24,5.2,billable
TS00674,EMP004,PRJ021,23.07.2025,5.5,internal
TS00675,EMP008,PRJ016,2025-07-15,2.1,billable
TS00676,EMP019,PRJ028,21.03.2025,5.0,billable
TS00677,EMP003,PRJ032,29.04.2024,5.1,billable
TS00678,EMP010,PRJ026,12.03.2024,5.2,billable
TS00679,EMP016,PRJ004,02.04.2024,2.5,billable
TS00680,EMP001,PRJ010,07/11/2025,2.0,billable
TS00681,EMP007,PRJ021,04/11/2024,5.0,internal
TS00682,EMP023,PRJ023,01.04.2024,5.1,billable
TS00683,EMP010,PRJ004,2025-01-13,7.3,internal
TS00684,EMP012,PRJ008,15.10.2024,7.1,billable
TS00685,EMP023,PRJ025,19.02.2025,3.7,billable
TS00686,EMP018,PRJ025,03.01.2025,6.9,billable
TS00687,EMP021,PRJ002,27/05/2024,6.0,billable
TS00688,EMP005,PRJ027,11/04/2025,7.3,billable
TS00689,EMP014,PRJ029,28.01.2025,3.5,
TS00690,EMP024,PRJ016,30.12.2025,4.5,billable
TS00691,EMP002,PRJ031,22.12.2025,3.6,billable
TS00692,EMP017,PRJ018,21.04.2025,4.6,billable
TS00693,EMP024,PRJ005,01/12/2025,5.4,internal
TS00694,EMP018,PRJ001,25.04.2025,4.2,internal
TS00695,EMP010,PRJ019,20.06.2024,1.2,internal
TS00696,EMP009,PRJ004,2025-10-06,4.3,billable
TS00697,EMP024,PRJ002,2024-10-22,4.4,billable
TS00698,EMP005,PRJ018,2024-10-08,7.0,billable
TS00699,EMP024,PRJ010,05/11/2025,4.1,internal
TS00700,EMP006,PRJ034,2024-02-05,3.4,billable
TS00701,EMP016,PRJ027,27.01.2025,2.7,billable
TS00702,EMP012,PRJ004,2025-10-21,2.9,internal
TS00703,EMP010,PRJ031,01/07/2025,2.6,billable
TS00704,EMP014,PRJ001,22.10.2024,7.5,billable
TS00705,EMP002,PRJ007,30/06/2025,5.5,internal
TS00706,EMP009,PRJ022,03.10.2024,2.9,billable
TS00707,EMP022,PRJ016,19/11/2025,5.1,billable
TS00708,EMP011,PRJ001,19/11/2025,1.1,billable
TS00709,EMP015,PRJ023,2024-08-12,6.1,billable
TS00710,EMP020,PRJ014,2025-09-05,5.5,billable
TS00711,EMP013,PRJ012,23/04/2024,5.9,billable
TS00712,EMP015,PRJ018,13/03/2025,5.8,billable
TS00713,EMP009,PRJ004,28/01/2025,3.7,internal
TS00714,EMP015,PRJ005,20/05/2025,7.9,billable
TS00715,EMP005,PRJ035,17/03/2025,2.5,billable
TS00716,EMP003,PRJ005,2025-08-08,6.1,internal
TS00717,EMP021,PRJ001,08.02.2024,5.7,billable
TS00718,EMP001,PRJ033,25/12/2025,7.6,billable
TS00719,EMP003,PRJ035,19/08/2024,1.0,internal
TS00720,EMP012,PRJ022,01.12.2025,3.1,billable
TS00721,EMP011,PRJ006,2025-04-15,6.3,billable
TS00722,EMP013,PRJ013,04.11.2024,5.9,internal
TS00723,EMP021,PRJ029,15.07.2024,2.0,billable
TS00724,EMP013,PRJ005,07/07/2025,5.5,billable
TS00725,EMP011,PRJ004,2024-12-11,6.5,billable
TS00726,EMP017,PRJ030,25.11.2025,7.1,billable
TS00727,EMP002,PRJ010,15.05.2025,5.6,billable
TS00728,EMP005,PRJ001,2024-06-25,5.4,internal
TS00729,EMP019,PRJ005,18.04.2024,1.8,billable
TS00730,EMP014,PRJ022,25.11.2025,3.8,billable
TS00731,EMP007,PRJ003,01/09/2025,2.2,billable
TS00732,EMP023,PRJ024,22.07.2025,2.2,billable
TS00733,EMP021,PRJ025,2024-06-10,1.1,
TS00734,EMP023,PRJ019,04/03/2025,5.9,internal
TS00735,EMP021,PRJ018,2025-06-19,4.2,billable
TS00736,EMP006,PRJ032,18/09/2025,,billable
TS00737,EMP008,PRJ013,30.04.2024,7.9,internal
TS00738,EMP018,PRJ033,2024-08-12,4.2,billable
TS00739,EMP005,PRJ031,2025-05-26,2.2,billable
TS00740,EMP007,PRJ028,16/09/2024,3.3,internal
TS00741,EMP018,PRJ012,2024-06-10,6.5,billable
TS00742,EMP015,PRJ021,05/03/2025,2.4,billable
TS00743,EMP008,PRJ007,30/08/2024,6.2,internal
TS00744,EMP019,PRJ032,27.02.2024,7.2,billable
TS00745,EMP005,PRJ030,2024-07-17,5.4,internal
TS00746,EMP019,PRJ004,14/10/2024,2.0,internal
TS00747,EMP008,PRJ019,10.09.2025,2.1,internal
TS00748,EMP018,PRJ015,2024-03-29,3.9,billable
TS00749,EMP009,PRJ001,14/03/2025,6.2,billable
TS00750,EMP019,PRJ010,2025-08-12,7.3,billable
TS00751,EMP025,PRJ033,06.02.2024,4.0,billable
TS00752,EMP008,PRJ006,25/07/2025,6.3,billable
TS00753,EMP010,PRJ016,27.10.2025,8.0,billable
TS00754,EMP019,PRJ002,10.04.2025,4.2,billable
TS00755,EMP012,PRJ030,2025-12-23,5.4,internal
TS00756,EMP017,PRJ003,30.10.2024,4.0,billable
TS00757,EMP022,PRJ006,2025-09-29,7.2,billable
TS00758,EMP012,PRJ004,2024-04-23,3.7,billable
TS00759,EMP018,PRJ005,28/07/2025,6.0,billable
TS00760,EMP016,PRJ014,20.08.2024,3.2,internal
TS00761,EMP003,PRJ024,2024-12-19,4.2,billable
TS00762,EMP018,PRJ019,07.04.2025,5.3,internal
TS00763,EMP003,PRJ013,2025-04-15,1.6,billable
TS00764,EMP004,PRJ011,2024-10-09,1.8,billable
TS00765,EMP021,PRJ002,2024-10-29,3.9,billable
TS00766,EMP024,PRJ002,2024-10-25,2.3,billable
TS00767,EMP011,PRJ027,15/08/2025,3.4,billable
TS00768,EMP017,PRJ029,15/04/2025,3.1,billable
TS00769,EMP016,PRJ024,22/10/2024,6.4,billable
TS00770,EMP020,PRJ011,2025-12-29,4.7,billable
TS00771,EMP022,PRJ010,14/06/2024,2.7,billable
TS00772,EMP012,PRJ012,29/07/2024,4.9,billable
TS00773,EMP015,PRJ035,2024-06-17,4.7,billable
TS00774,EMP005,PRJ030,25.11.2024,2.1,internal
TS00775,EMP023,PRJ019,30.04.2025,7.3,internal
TS00776,EMP024,PRJ029,2024-12-12,5.8,billable
TS00777,EMP010,PRJ002,17/02/2025,5.3,billable
TS00778,EMP021,PRJ013,20/08/2025,4.7,internal
TS00779,EMP015,PRJ006,10.06.2025,3.8,billable
TS00780,EMP022,PRJ024,11/02/2025,2.0,internal
TS00781,EMP012,PRJ023,2024-11-11,7.8,internal
TS00782,EMP024,PRJ027,31/03/2025,3.0,internal
TS00783,EMP019,PRJ006,27.05.2024,2.5,billable
TS00784,EMP019,PRJ025,02/04/2024,1.0,billable
TS00785,EMP023,PRJ009,23.07.2024,2.3,billable
TS00786,EMP010,PRJ020,2025-05-20,4.9,billable
TS00787,EMP010,PRJ031,07/05/2024,5.6,internal
TS00788,EMP021,PRJ016,2024-01-30,1.8,billable
TS00789,EMP016,PRJ028,23.09.2024,5.4,billable
TS00790,EMP024,PRJ002,24/09/2024,2.1,billable
TS00791,EMP012,PRJ011,26/02/2024,2.9,billable
TS00792,EMP021,PRJ005,2025-06-10,2.4,billable
TS00793,EMP011,PRJ021,02.12.2025,6.6,billable
TS00794,EMP019,PRJ023,27/05/2024,1.1,billable
TS00795,EMP006,PRJ007,2024-08-13,2.1,billable
TS00796,EMP023,PRJ034,2025-06-30,6.0,billable
TS00797,EMP004,PRJ009,18/01/2024,4.4,billable
TS00798,EMP020,PRJ034,16.12.2024,2.2,billable
TS00799,EMP023,PRJ010,2025-12-05,2.6,billable
TS00800,EMP025,PRJ008,20/03/2024,1.1,billable
TS00801,EMP022,PRJ033,01/09/2025,1.4,billable
TS00802,EMP001,PRJ007,2024-05-06,7.4,billable
TS00803,EMP003,PRJ010,2024-10-11,7.6,billable
TS00804,EMP020,PRJ016,03.06.2025,5.0,billable
TS00805,EMP023,PRJ013,2024-10-15,2.2,internal
TS00806,EMP007,PRJ033,2025-12-25,4.3,billable
TS00807,EMP006,PRJ023,23/01/2025,4.0,billable
TS00808,EMP004,PRJ030,22/04/2024,4.6,billable
TS00809,EMP002,PRJ006,03/12/2024,4.5,billable
TS00810,EMP015,PRJ015,21/07/2025,3.9,internal
TS00811,EMP016,PRJ024,02.07.2024,1.1,billable
TS00812,EMP022,PRJ006,02.05.2024,2.0,billable
TS00813,EMP006,PRJ005,07.01.2025,7.8,billable
TS00814,EMP008,PRJ028,26.05.2025,2.9,billable
TS00815,EMP021,PRJ026,30/12/2024,4.3,billable
TS00816,EMP005,PRJ030,2024-04-22,1.9,billable
TS00817,EMP004,PRJ004,2024-03-12,4.5,billable
TS00818,EMP005,PRJ020,30.09.2025,5.4,internal
TS00819,EMP015,PRJ013,29/10/2024,5.6,billable
TS00820,EMP018,PRJ035,19/01/2024,7.7,billable
TS00821,EMP015,PRJ021,2025-01-20,4.1,billable
TS00822,EMP010,PRJ011,20/05/2025,4.0,billable
TS00823,EMP022,PRJ032,06/11/2025,4.9,billable
TS00824,EMP017,PRJ004,04/02/2025,2.8,billable
TS00825,EMP010,PRJ021,05/03/2024,1.2,billable
TS00826,EMP001,PRJ022,24/01/2025,1.7,billable
TS00827,EMP008,PRJ016,28.08.2024,5.5,billable
TS00828,EMP011,PRJ011,23.01.2024,4.8,billable
TS00829,EMP014,PRJ018,23/01/2024,5.9,billable
TS00830,EMP019,PRJ007,15/05/2025,1.7,billable
TS00831,EMP022,PRJ022,19/06/2024,5.3,billable
TS00832,EMP003,PRJ035,07.08.2024,3.0,billable
TS00833,EMP024,PRJ006,2025-08-15,1.7,billable
TS00834,EMP014,PRJ014,23/12/2024,6.6,billable
TS00835,EMP022,PRJ035,18.11.2024,2.4,billable
TS00836,EMP018,PRJ012,2024-01-22,5.4,billable
TS00837,EMP024,PRJ030,01.10.2024,7.6,billable
TS00838,EMP019,PRJ004,2025-06-18,2.4,billable
TS00839,EMP010,PRJ028,2025-02-24,3.2,internal
TS00840,EMP009,PRJ019,2025-10-23,2.1,billable
TS00841,EMP007,PRJ002,10/09/2024,6.6,billable
TS00842,EMP021,PRJ003,25/07/2024,2.1,billable
TS00843,EMP018,PRJ012,21/10/2025,7.0,internal
TS00844,EMP003,PRJ021,08/09/2025,3.1,billable
TS00845,EMP003,PRJ026,23.05.2024,2.7,billable
TS00846,EMP019,PRJ034,16.09.2024,4.5,billable
TS00847,EMP011,PRJ025,2024-08-29,7.5,billable
TS00848,EMP015,PRJ027,17.09.2024,7.0,billable
TS00849,EMP011,PRJ035,11/03/2025,4.3,billable
TS00850,EMP012,PRJ031,13.01.2025,6.7,billable
TS00851,EMP002,PRJ016,16.09.2024,4.9,billable
TS00852,EMP004,PRJ035,30/08/2024,7.0,billable
TS00853,EMP010,PRJ006,2024-08-29,3.1,internal
TS00854,EMP025,PRJ027,06/02/2024,2.9,billable
TS00855,EMP011,PRJ028,12.04.2024,6.8,billable
TS00856,EMP024,PRJ021,09.04.2025,5.9,internal
TS00857,EMP021,PRJ009,04/01/2024,3.8,billable
TS00858,EMP008,PRJ034,2025-12-31,7.8,internal
TS00859,EMP011,PRJ029,2025-05-06,7.1,billable
TS00860,EMP010,PRJ013,27/03/2024,3.9,billable
TS00861,EMP008,PRJ002,24.01.2024,7.5,billable
TS00862,EMP015,PRJ013,25/09/2024,5.9,billable
TS00863,EMP005,PRJ006,2025-01-13,2.2,billable
TS00864,EMP015,PRJ032,01/05/2024,2.6,billable
TS00865,EMP005,PRJ028,30/07/2024,5.2,internal
TS00866,EMP006,PRJ027,2024-05-29,1.2,internal
TS00867,EMP012,PRJ030,28/03/2024,1.1,billable
TS00868,EMP007,PRJ025,2025-12-26,4.0,billable
TS00869,EMP011,PRJ016,29.04.2025,7.4,internal
TS00870,EMP024,PRJ003,08/01/2024,2.8,billable
TS00871,EMP005,PRJ003,19/08/2025,2.3,billable
TS00872,EMP005,PRJ006,20/11/2024,6.0,billable
TS00873,EMP005,PRJ032,14/10/2024,6.2,internal
TS00874,EMP025,PRJ017,13/06/2025,3.2,internal
TS00875,EMP005,PRJ029,2024-02-26,2.3,billable
TS00876,EMP023,PRJ030,24/03/2025,1.8,internal
TS00877,EMP023,PRJ032,2025-04-15,4.5,internal
TS00878,EMP010,PRJ012,21.06.2024,6.2,internal
TS00879,EMP019,PRJ001,2025-06-24,6.4,billable
TS00880,EMP004,PRJ022,2024-01-29,3.0,internal
TS00881,EMP004,PRJ021,06.06.2024,1.2,billable
TS00882,EMP009,PRJ001,03/12/2024,7.8,billable
TS00883,EMP024,PRJ009,06/08/2024,7.0,internal
TS00884,EMP003,PRJ025,04/04/2024,3.8,billable
TS00885,EMP006,PRJ025,18.02.2025,3.0,internal
TS00886,EMP014,PRJ020,2025-12-02,5.2,billable
TS00887,EMP016,PRJ029,03/02/2025,4.3,billable
TS00888,EMP012,PRJ012,20.03.2025,5.4,billable
TS00889,EMP008,PRJ010,2025-05-22,4.7,billable
TS00890,EMP016,PRJ020,03/06/2024,7.9,billable
TS00891,EMP010,PRJ004,2025-07-18,1.5,billable
TS00892,EMP015,PRJ017,31.12.2024,2.8,
TS00893,EMP015,PRJ012,05/07/2024,6.9,billable
TS00894,EMP019,PRJ030,17/11/2025,4.1,internal
TS00895,EMP006,PRJ014,08/07/2024,1.5,internal
TS00896,EMP018,PRJ002,08.01.2024,3.8,billable
TS00897,EMP022,PRJ032,06/11/2024,5.3,internal
TS00898,EMP022,PRJ026,2024-11-05,1.6,billable
TS00899,EMP007,PRJ002,2024-08-02,4.4,billable
TS00900,EMP018,PRJ013,29/03/2024,3.1,billable
TS00901,EMP005,PRJ029,13.05.2025,4.3,internal
TS00902,EMP013,PRJ004,09.12.2024,1.1,billable
TS00903,EMP016,PRJ019,07.02.2024,4.4,billable
TS00904,EMP016,PRJ015,05/03/2024,4.7,billable
TS00905,EMP021,PRJ027,29.04.2025,1.8,billable
TS00906,EMP001,PRJ011,21/10/2024,6.1,billable
TS00907,EMP022,PRJ022,08/09/2025,7.0,billable
TS00908,EMP023,PRJ025,04.03.2025,6.8,billable
TS00909,EMP006,PRJ014,16/10/2024,5.8,billable
TS00910,EMP020,PRJ032,15/04/2024,6.6,internal
TS00911,EMP002,PRJ002,2025-01-02,7.2,billable
TS00912,EMP017,PRJ003,2024-03-06,3.4,billable
TS00913,EMP009,PRJ022,31.12.2024,6.4,internal
TS00914,EMP023,PRJ033,10/09/2025,5.7,billable
TS00915,EMP025,PRJ008,2024-04-18,6.5,billable
TS00916,EMP004,PRJ011,07/10/2025,1.8,billable
TS00917,EMP015,PRJ033,27.05.2025,6.1,billable
TS00918,EMP004,PRJ013,2025-03-25,7.8,internal
TS00919,EMP011,PRJ019,03.06.2025,2.2,billable
TS00920,EMP022,PRJ016,2024-06-04,6.3,billable
TS00921,EMP014,PRJ030,2025-06-12,6.6,billable
TS00922,EMP023,PRJ034,2024-03-12,1.6,billable
TS00923,EMP002,PRJ010,11.08.2025,1.4,billable
TS00924,EMP010,PRJ027,17/02/2025,7.2,billable
TS00925,EMP012,PRJ001,2024-10-15,7.3,billable
TS00926,EMP007,PRJ035,01.10.2025,6.5,billable
